PlayerId,Year,TeamId,LeagueId,GP,G,A,PIM,+/-,PP G,PP A,SH G,SH A,GR,GWG,SOG,FO,FO W,HIT,GvA,TkA,SB,TOI,PPTOI,SHTOI,Fights,Fights Won
10709,2024,2488,66,7,0,0,2,-3,0,0,0,0,61,0,10,18,7,2,1,4,3,5425,0,830,0,0
10709,2023,2488,66,7,2,3,2,-2,0,0,0,0,66,0,11,19,9,9,3,4,8,7013,384,620,0,0
10728,2026,523,5,5,0,0,0,-4,0,0,0,0,56,0,0,36,14,9,1,0,2,2611,278,0,0,0
10728,2025,523,5,5,0,1,0,0,0,0,0,0,65,0,9,39,24,1,2,2,6,2710,332,606,0,0
10728,2024,523,5,6,0,0,0,2,0,0,0,0,58,0,4,49,26,4,1,1,3,4030,68,122,0,0
10728,2023,523,5,3,1,2,2,2,0,1,0,0,69,1,9,34,17,5,1,0,1,2242,507,92,0,0
10728,2022,523,5,5,1,2,0,0,0,0,0,0,58,0,11,65,34,2,0,1,1,4190,150,63,0,0
10743,2024,1472,83,6,1,2,14,4,0,0,0,0,68,0,5,0,0,10,2,2,7,4851,905,811,0,0
10743,2023,548,24,6,1,5,4,5,0,0,0,0,73,0,15,0,0,9,4,6,11,6472,1171,302,0,0
10743,2022,1477,5,5,0,2,0,2,0,0,0,0,70,0,5,0,0,9,3,1,9,3672,428,1064,0,0
10793,2026,571,3,4,1,1,14,0,0,1,0,0,58,0,3,37,18,3,1,0,0,2949,96,0,0,0
10793,2025,570,3,5,1,1,0,0,0,0,0,0,68,0,6,56,32,7,3,1,2,3960,300,314,0,0
10793,2024,570,3,1,0,0,0,0,0,0,0,0,71,0,1,8,7,3,1,0,1,772,202,128,0,0
10793,2023,570,3,3,2,2,0,4,0,0,0,0,70,0,6,52,28,4,2,0,1,2908,53,240,0,0
10793,2022,893,4,6,0,1,0,0,0,0,0,0,68,0,8,68,32,5,2,3,2,4783,256,508,0,0
10798,2025,845,66,7,1,0,2,-2,0,0,0,0,56,0,9,12,7,9,6,3,4,5577,13,726,0,0
10798,2024,845,66,7,0,0,2,0,0,0,0,0,61,0,9,26,10,8,1,2,0,5249,177,1179,0,0
10798,2023,845,66,7,2,0,2,-1,0,0,0,0,60,0,11,10,5,11,0,1,0,5348,74,442,0,0
10798,2022,845,66,6,1,3,6,1,0,1,0,0,60,0,10,13,7,9,6,1,0,5708,86,351,0,0
10815,2026,577,3,6,0,0,4,-1,0,0,0,0,59,0,5,16,5,3,2,4,1,3070,206,129,0,0
10815,2025,577,3,4,0,1,0,2,0,0,0,0,57,0,4,10,5,0,1,1,1,2418,47,194,0,0
10815,2024,577,3,4,0,0,0,-2,0,0,0,0,58,0,4,6,1,2,0,1,2,2815,54,131,0,0
10815,2023,577,3,2,0,0,2,1,0,0,0,0,65,0,4,1,0,1,1,1,0,541,690,17,0,0
10815,2022,577,3,3,0,0,0,0,0,0,0,0,69,0,6,1,0,2,0,3,2,1802,893,0,0,0
10828,2024,874,4,4,2,3,2,2,0,1,0,0,73,1,10,66,44,4,0,0,1,2346,1424,39,0,0
10828,2023,874,4,4,0,4,0,1,0,3,0,0,72,0,11,74,39,5,1,4,4,3064,1396,50,0,0
10828,2022,874,4,5,1,3,2,-5,1,2,0,0,67,0,12,70,37,7,3,4,1,3405,1468,0,0,0
10849,2026,1918,59,5,1,1,4,2,0,1,0,0,62,0,6,0,0,2,3,1,4,2479,293,585,0,0
10849,2025,1918,59,7,2,2,6,1,0,0,0,0,69,1,12,5,1,10,4,5,10,5023,1154,86,0,0
10849,2024,1918,59,7,0,3,0,6,0,0,0,0,74,0,9,0,0,4,2,3,10,5097,13,1961,0,0
10849,2023,570,3,2,0,0,0,2,0,0,0,0,70,0,3,0,0,2,1,0,1,1765,0,216,0,0
10849,2022,569,3,5,0,0,0,-3,0,0,0,0,59,0,5,0,0,3,1,0,8,2468,95,547,0,0
10885,2023,71,10,1,0,1,0,1,0,1,0,0,70,0,1,0,0,0,1,0,0,1029,115,76,0,0
10903,2026,575,3,5,1,2,2,1,0,0,0,0,56,0,11,0,0,3,1,1,1,3222,78,185,0,0
10903,2025,575,3,1,0,0,2,-1,0,0,0,0,47,0,1,0,0,1,0,0,1,334,0,47,0,0
10903,2023,569,3,2,1,1,0,2,0,0,0,0,66,0,4,0,0,1,1,0,1,1857,123,298,0,0
10903,2022,569,3,6,2,0,8,-4,0,0,0,0,57,0,10,0,0,4,6,3,13,6545,167,1095,0,0
10917,2023,1814,6,6,0,0,0,-1,0,0,0,0,57,0,0,0,0,1,2,2,5,2158,176,1425,0,0
10965,2024,648,6,1,0,0,2,0,0,0,0,0,61,0,1,4,2,3,1,0,2,476,0,7,0,0
10968,2026,1838,6,7,1,1,2,-6,1,0,0,0,67,0,11,0,0,6,2,3,9,5745,823,889,0,0
10974,2026,633,6,3,0,0,0,-1,0,0,0,0,61,0,3,0,0,2,0,0,0,1859,0,587,0,0
10974,2025,633,6,6,1,0,6,1,0,0,1,0,53,0,9,0,0,4,3,0,6,5183,139,997,0,0
10974,2024,633,6,6,0,1,0,5,0,0,0,1,62,0,2,0,0,5,0,2,4,2261,66,1008,0,0
10974,2023,633,6,7,1,5,2,2,0,1,0,0,65,1,17,0,0,4,1,2,5,6139,74,1370,0,0
10974,2022,633,6,5,0,0,4,-1,0,0,0,0,64,0,7,0,0,7,2,2,8,4935,326,464,0,0
11026,2026,1838,6,7,0,1,0,-7,0,0,0,0,54,0,6,9,2,6,1,1,5,4469,62,57,0,0
11026,2025,1838,6,6,1,1,2,2,0,0,0,0,62,0,8,1,0,5,2,1,4,3585,0,157,0,0
11026,2024,1838,6,1,0,0,0,-2,0,0,0,0,67,0,5,0,0,0,1,0,0,420,343,0,0,0
11026,2023,633,6,1,1,0,0,0,0,0,0,0,62,0,2,0,0,1,0,0,0,704,0,0,0,0
11069,2024,738,2,3,0,0,2,1,0,0,0,0,62,0,2,25,9,3,0,1,3,1467,8,555,0,0
11069,2023,752,2,5,0,1,2,0,0,1,0,0,65,0,2,50,28,10,0,0,1,2596,55,1072,0,0
11069,2022,752,2,7,1,0,8,4,0,0,0,0,61,0,4,92,30,12,2,1,4,4766,142,1406,0,0
11076,2026,733,2,4,0,1,0,1,0,0,0,0,61,0,5,13,9,8,1,1,1,2699,0,609,0,0
11076,2025,733,2,1,0,0,2,0,0,0,0,0,60,0,2,0,0,1,0,1,0,541,17,88,0,0
11076,2024,742,2,4,0,0,2,-1,0,0,0,0,58,0,3,3,2,9,1,0,4,2796,85,461,0,0
11076,2023,742,2,6,0,1,4,0,0,0,0,0,63,0,6,28,11,7,2,1,8,4231,0,1112,0,0
11098,2024,738,2,5,1,2,2,1,0,0,0,0,60,0,2,4,1,4,0,0,3,2649,150,408,0,0
11098,2023,737,2,7,0,1,2,0,0,0,0,0,62,0,10,4,2,7,0,2,4,4706,168,410,0,0
11106,2026,734,2,6,0,0,2,0,0,0,0,0,55,0,2,2,2,4,0,1,0,3908,201,72,0,0
11106,2025,734,2,7,0,3,2,-1,0,2,0,0,63,0,8,2,2,6,5,0,2,4889,1912,12,0,0
11106,2024,734,2,6,1,1,0,1,0,0,0,0,61,0,5,5,4,3,1,3,2,3928,66,285,0,0
11106,2023,734,2,7,2,0,2,-1,0,0,0,0,61,1,8,13,3,9,2,1,3,5364,332,778,0,0
11106,2022,734,2,7,0,1,14,-1,0,0,0,0,72,0,17,16,4,19,1,0,9,6763,33,562,0,0
11158,2026,744,2,7,0,1,2,0,0,0,0,0,58,0,4,0,0,14,2,2,2,5665,203,500,0,0
11158,2025,744,2,7,1,0,2,0,1,0,0,0,64,0,16,0,0,11,4,3,4,5597,740,329,0,0
11158,2024,744,2,7,1,0,2,-5,0,0,0,0,60,0,12,0,0,5,1,0,11,4153,848,684,0,0
11158,2023,1880,2,6,0,2,0,2,0,1,0,0,64,0,13,0,0,7,1,0,6,5906,1074,51,0,0
11158,2022,1880,2,7,0,1,16,1,0,0,0,1,63,0,7,0,0,12,3,1,13,5457,229,1042,0,0
11185,2026,880,4,6,2,2,0,1,0,0,0,0,63,1,9,43,20,11,3,2,6,3828,7,708,0,0
11185,2025,880,4,5,0,0,2,-2,0,0,0,0,66,0,11,86,39,11,2,2,4,3822,138,922,0,0
11185,2024,34,0,3,0,0,0,1,0,0,0,0,65,0,4,25,12,6,0,2,1,1813,0,131,0,0
11185,2023,738,2,6,2,3,2,-2,0,0,0,0,67,1,16,81,42,8,3,3,3,5012,0,918,0,0
11185,2022,738,2,7,2,2,2,-1,0,0,0,1,69,0,12,102,62,10,3,2,7,5593,15,1226,0,0
11193,2024,745,2,4,0,0,4,-1,0,0,0,0,65,0,4,13,3,1,1,1,0,2891,55,663,0,0
11193,2023,745,2,4,1,1,17,0,0,0,0,0,64,0,6,47,22,8,1,1,4,3357,273,310,0,0
11193,2022,733,2,7,0,1,6,-3,0,0,0,0,63,0,10,55,27,9,0,2,7,5563,298,1177,0,0
11194,2026,747,2,7,1,1,2,0,0,0,0,0,57,1,4,0,0,5,0,1,3,3521,0,919,0,0
11194,2025,736,2,6,2,3,0,2,1,2,0,0,65,0,15,0,0,1,0,2,7,4224,1181,496,0,0
11194,2024,738,2,7,0,2,2,3,0,0,0,0,62,0,2,1,1,8,0,5,15,5990,270,1434,0,0
11194,2023,738,2,7,0,1,2,-2,0,0,0,0,55,0,7,0,0,4,2,3,6,5737,0,649,0,0
11225,2026,523,5,5,2,0,0,-4,0,0,0,0,58,0,7,29,15,1,1,1,3,3129,44,855,0,0
11225,2025,523,5,5,0,0,2,-3,0,0,0,0,56,0,2,77,38,5,1,2,7,3455,0,1077,0,0
11225,2024,523,5,2,0,3,0,3,0,0,0,0,81,0,6,40,25,1,0,2,2,1601,0,596,0,0
11225,2023,523,5,4,0,1,4,-2,0,1,0,0,69,0,6,76,45,5,4,3,3,3442,446,762,0,0
11225,2022,523,5,5,1,1,2,-2,1,0,0,0,72,1,11,86,55,2,2,1,10,3873,1424,861,0,0
11227,2024,519,5,3,0,1,0,-2,0,1,0,0,64,0,4,0,0,5,1,1,6,3161,239,669,0,0
11227,2023,519,5,6,0,1,2,0,0,0,0,0,69,0,10,0,0,5,3,4,5,4778,944,1113,0,0
11227,2022,519,5,5,1,0,2,1,0,0,0,0,73,0,7,0,0,7,1,4,7,5093,96,817,0,0
11248,2026,729,2,4,0,0,0,-2,0,0,0,0,55,0,1,17,6,2,1,0,0,2038,0,274,0,0
11248,2025,729,2,4,0,0,0,-3,0,0,0,0,56,0,5,25,16,4,0,1,3,2254,0,569,0,0
11248,2024,729,2,3,2,2,0,4,0,0,0,0,64,1,3,25,14,2,1,0,2,1992,136,283,0,0
11248,2023,729,2,2,0,2,0,1,0,1,0,0,74,0,3,27,14,6,1,1,0,1342,115,223,0,0
11248,2022,729,2,7,0,2,0,-1,0,0,0,1,70,0,13,61,28,6,5,4,6,4063,0,1412,0,0
11261,2026,874,4,5,1,1,8,1,0,0,0,0,61,0,9,3,1,5,0,0,0,3850,213,0,0,0
11261,2025,893,4,4,0,0,0,-1,0,0,0,0,58,0,1,4,2,4,0,0,0,1352,251,0,0,0
11261,2024,893,4,4,0,2,0,0,0,0,0,0,58,0,2,3,1,2,1,1,1,2800,22,126,0,0
11261,2023,893,4,4,1,1,2,-3,1,0,0,0,59,0,5,2,2,3,0,1,0,2873,1000,142,0,0
11261,2022,893,4,4,0,1,4,-3,0,0,0,0,56,0,4,5,4,4,3,0,1,3022,10,128,0,0
11305,2026,734,2,2,0,0,0,-1,0,0,0,0,60,0,4,17,4,1,2,1,0,1065,37,325,0,0
11305,2025,734,2,5,0,4,4,-1,0,0,0,0,61,0,3,50,31,6,1,2,1,3223,195,453,0,0
11305,2024,743,2,3,0,1,2,2,0,0,0,0,63,0,1,29,17,2,0,2,0,1628,0,353,0,0
11305,2023,743,2,7,1,4,2,8,0,0,0,0,67,1,9,96,53,6,0,3,2,6084,28,557,0,0
11305,2022,743,2,7,2,3,2,5,0,0,0,0,70,1,15,76,38,3,1,8,4,5798,145,988,0,0
11334,2025,734,2,4,1,1,0,0,0,0,0,0,52,0,2,12,3,5,0,0,1,1804,0,195,0,0
11334,2024,734,2,4,0,2,0,2,0,0,0,0,59,0,6,40,21,4,3,1,2,2508,116,539,0,0
11334,2023,734,2,4,1,3,0,2,0,0,0,0,65,0,4,50,27,10,0,1,3,2958,0,627,0,0
11334,2023,741,2,2,0,1,0,1,0,0,0,0,68,0,2,31,18,4,1,0,3,1284,0,506,0,0
11334,2022,741,2,7,0,4,0,0,0,0,0,0,67,0,7,85,48,17,1,1,5,6070,130,1054,0,0
11404,2026,748,2,6,2,2,2,0,1,1,0,0,64,0,12,61,24,6,0,1,1,3980,1065,0,0,0
11404,2025,748,2,7,4,1,2,5,1,0,0,0,71,0,20,97,43,7,4,3,0,5659,1258,186,0,0
11404,2022,742,2,7,0,6,18,0,0,2,0,0,76,0,25,102,65,7,3,2,5,5560,2039,50,0,0
11404,2023,742,2,5,1,4,4,0,0,2,0,0,73,0,16,96,44,4,3,1,2,4439,1268,188,0,0
11404,2024,729,2,6,2,1,0,-1,0,0,1,1,76,1,10,65,36,3,5,2,2,4296,1309,600,0,0
11441,2026,631,6,6,0,1,0,-2,0,0,0,0,62,0,9,0,0,10,1,0,23,5472,271,1094,0,0
11441,2025,631,6,3,1,1,2,-2,0,0,0,0,63,0,11,0,0,7,2,1,13,3354,377,390,0,0
11441,2024,56,1,5,0,1,2,-4,0,0,0,0,64,0,12,0,0,8,2,4,13,4850,661,532,0,0
11441,2023,56,1,6,1,1,2,-1,0,0,0,0,67,0,12,0,0,6,2,5,21,6020,833,1074,0,0
11441,2022,28,0,6,1,1,0,-2,0,0,1,0,54,0,11,0,0,4,1,2,6,6185,267,523,0,0
11462,2024,737,2,7,0,1,2,1,0,0,0,0,60,0,3,0,0,5,0,3,9,3614,46,1093,0,0
11462,2023,737,2,3,0,0,0,1,0,0,0,0,56,0,1,0,0,2,1,0,2,1339,58,544,0,0
11478,2026,736,2,7,0,1,2,-2,0,0,0,0,56,0,0,0,0,7,1,2,1,3704,66,668,0,0
11478,2025,736,2,2,0,0,2,0,0,0,0,0,51,0,0,0,0,1,1,0,0,1097,0,50,0,0
11478,2024,736,2,5,0,1,0,0,0,0,0,0,60,0,2,0,0,9,0,4,2,3300,133,437,0,0
11478,2023,748,2,7,0,1,4,3,0,0,0,0,59,0,5,0,0,10,3,0,9,5383,667,389,0,0
11478,2022,743,2,7,0,2,4,3,0,0,0,0,60,0,4,0,0,8,2,2,4,5700,197,431,0,0
11524,2026,736,2,6,1,1,0,3,0,0,0,0,53,0,9,0,0,8,3,2,0,4668,24,552,0,0
11524,2025,736,2,7,0,0,2,1,0,0,0,0,60,0,3,0,0,6,1,2,5,4738,0,1216,0,0
11524,2024,736,2,6,1,1,34,0,0,0,0,0,60,0,5,0,0,23,0,1,3,4152,79,816,0,0
11524,2023,736,2,7,0,0,19,0,0,0,0,0,61,0,2,0,0,39,2,2,3,4908,31,1413,0,0
11524,2022,736,2,7,1,1,12,-1,0,0,0,0,53,0,8,0,0,11,2,1,8,4995,50,1226,0,0
11546,2026,1838,6,6,0,0,8,-6,0,0,0,0,52,0,8,1,0,6,0,1,6,5221,15,1094,0,0
11546,2025,1838,6,6,0,0,2,-4,0,0,0,0,50,0,6,0,0,1,0,0,3,3021,0,487,0,0
11546,2024,849,66,7,0,2,4,1,0,0,0,0,62,0,5,0,0,6,3,3,7,6239,77,820,0,0
11546,2023,849,66,7,1,0,2,1,0,0,0,0,58,0,13,0,0,5,1,1,5,5203,0,891,0,0
11546,2022,849,66,7,0,1,2,0,0,1,0,0,61,0,9,0,0,10,2,1,4,6040,345,636,0,0
11574,2026,836,66,6,0,0,0,1,0,0,0,0,56,0,5,0,0,5,0,0,0,2504,94,95,0,0
11574,2025,836,66,5,0,0,0,-3,0,0,0,0,53,0,2,12,4,1,3,2,0,2139,0,253,0,0
11574,2024,2488,66,7,1,0,0,-3,1,0,0,0,61,0,10,2,1,7,3,0,5,4143,789,10,0,0
11574,2023,2488,66,7,2,1,0,2,0,0,0,0,65,0,9,6,3,4,1,3,9,4610,253,186,0,0
11574,2022,2488,66,5,2,2,4,1,1,0,0,0,66,0,11,3,3,2,2,1,3,4101,501,14,0,0
11585,2026,849,66,7,1,1,14,0,0,0,0,0,57,0,5,0,0,5,0,0,2,4444,43,1042,0,0
11585,2023,842,66,7,4,1,0,3,1,0,0,1,64,1,12,0,0,4,0,0,2,5670,357,101,0,0
11585,2022,842,66,7,2,2,14,1,0,0,0,0,64,0,16,1,1,8,3,1,4,5766,414,233,0,0
11600,2026,2488,66,7,0,3,4,-1,0,0,0,0,60,0,3,2,2,11,0,0,2,5091,38,206,0,0
11600,2025,2488,66,7,1,4,17,2,0,1,0,0,61,0,9,5,3,17,0,2,2,4700,168,0,0,0
11600,2024,832,7,2,1,0,0,2,0,0,0,0,57,0,2,6,2,3,1,0,0,993,0,0,0,0
11600,2022,835,7,6,1,1,4,-2,0,0,0,0,56,0,8,0,0,4,0,0,0,5059,69,0,0,0
11607,2026,842,7,7,0,1,6,0,0,0,0,0,61,0,6,0,0,1,2,0,6,4561,323,126,0,0
11607,2025,842,7,6,0,1,4,-6,0,0,0,0,64,0,5,0,0,3,3,0,5,4717,734,117,0,0
11607,2024,842,7,6,1,3,0,3,0,0,0,0,72,0,12,0,0,5,1,4,5,5074,236,95,0,0
11607,2023,842,66,7,0,4,2,4,0,1,0,1,73,0,14,0,0,3,5,2,11,6434,1459,664,0,0
11607,2022,842,66,7,1,6,4,2,0,2,0,0,74,0,22,0,0,3,7,0,14,6912,1567,49,0,0
11667,2026,841,66,7,4,1,0,4,0,0,0,0,66,0,18,67,35,4,3,2,8,5312,269,738,0,0
11667,2025,841,66,7,0,1,2,0,0,0,0,0,64,0,12,82,32,4,1,2,6,5304,326,689,0,0
11667,2024,841,66,7,1,3,2,0,0,1,0,0,71,0,20,93,60,3,3,3,2,4837,1334,431,0,0
11667,2023,841,66,7,0,3,2,0,0,0,0,0,74,0,14,88,40,1,3,1,8,5755,578,1020,0,0
11667,2022,841,66,7,1,3,2,3,0,0,0,0,69,1,17,69,42,6,6,1,5,4478,367,1067,0,0
11713,2023,833,7,6,0,0,16,-1,0,0,0,0,61,0,2,0,0,11,0,1,10,2560,64,1285,0,0
11713,2022,836,7,3,0,0,4,-2,0,0,0,0,61,0,1,0,0,4,1,1,12,2398,0,387,0,0
11757,2025,2517,66,7,2,1,0,0,1,0,0,0,62,0,6,0,0,7,1,5,6,5395,290,485,0,0
11757,2024,2488,66,7,1,1,4,-1,0,0,0,0,65,0,14,0,0,4,1,5,6,6884,75,547,0,0
11757,2023,2488,66,2,0,2,0,-1,0,0,0,0,57,0,0,0,0,0,0,0,2,1280,0,0,0,0
11757,2022,2488,66,7,0,2,4,2,0,0,0,0,67,0,8,0,0,10,1,4,9,6526,111,551,0,0
11759,2026,849,66,7,1,2,0,1,0,0,0,1,56,1,5,31,8,2,3,4,6,3836,0,1097,0,0
11759,2025,849,66,6,1,1,4,0,0,0,0,0,59,1,5,13,7,5,1,3,5,3217,0,643,0,0
11759,2024,841,66,7,1,0,0,0,0,0,0,0,63,0,5,10,6,4,0,3,2,3790,385,498,0,0
11759,2023,845,66,5,1,0,6,0,0,0,0,0,63,0,13,15,6,4,4,1,5,3781,155,577,0,0
11759,2022,845,66,5,0,1,0,-2,0,0,0,0,68,0,8,27,16,8,0,3,3,4107,503,797,0,0
11763,2026,833,7,4,0,0,0,1,0,0,0,0,59,0,4,0,0,1,0,1,3,2015,0,379,0,0
11763,2025,833,7,5,1,0,2,0,0,0,0,0,60,0,6,0,0,4,0,1,3,2543,0,288,0,0
11763,2024,833,7,6,0,1,21,-4,0,0,0,0,54,0,8,0,0,5,2,5,6,4342,134,569,0,0
11763,2023,833,7,6,3,2,4,1,0,0,1,0,60,1,6,1,1,6,2,0,10,4306,161,944,0,0
11763,2022,833,7,2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,705,36,127,0,0
11766,2026,846,66,4,0,1,2,0,0,0,0,0,58,0,1,0,0,2,0,0,4,1160,0,729,0,0
11766,2025,846,66,7,1,0,0,2,0,0,0,0,61,0,4,0,0,5,1,2,7,2793,0,1075,0,0
11766,2024,831,7,4,0,0,0,-1,0,0,0,0,59,0,0,0,0,5,0,3,1,2009,0,561,0,0
11766,2023,831,7,4,0,1,0,-3,0,0,0,0,55,0,5,0,0,4,2,1,4,2733,92,554,0,0
11766,2022,831,7,4,0,0,4,2,0,0,0,0,65,0,2,0,0,5,1,1,5,3906,0,568,0,0
11775,2026,833,7,2,0,0,2,0,0,0,0,0,57,0,4,2,1,2,2,0,1,1307,238,0,0,0
11775,2025,833,7,3,0,0,2,0,0,0,0,0,63,0,3,8,4,2,3,1,3,1809,81,289,0,0
11775,2024,833,7,6,1,0,4,-2,0,0,0,0,63,0,12,3,1,1,1,0,5,4050,679,45,0,0
11775,2023,833,7,5,0,2,2,0,0,0,0,1,66,0,10,4,3,7,2,1,3,3787,275,415,0,0
11775,2022,833,7,3,0,0,0,-2,0,0,0,0,68,0,7,4,2,5,1,1,2,2810,297,224,0,0
11788,2026,847,66,7,1,0,6,2,0,0,0,0,57,0,3,3,0,3,0,1,3,5242,61,101,0,0
11788,2025,847,66,3,0,0,0,0,0,0,0,0,57,0,2,13,4,1,1,1,1,2558,0,738,0,0
11788,2024,847,66,4,1,1,4,0,0,0,0,1,58,0,1,3,1,1,1,1,1,2507,0,470,0,0
11788,2023,847,66,7,1,0,0,-3,0,0,1,0,58,0,9,5,3,1,0,3,2,4472,267,286,0,0
11788,2022,847,66,6,2,1,2,-4,0,0,0,0,56,0,8,4,3,3,1,0,2,3737,158,164,0,0
11796,2026,836,66,7,0,1,2,-1,0,0,0,0,60,0,7,0,0,6,2,1,2,4338,327,18,0,0
11796,2025,836,66,4,1,1,2,1,0,1,0,0,63,1,8,0,0,2,3,0,1,2715,188,50,0,0
11796,2024,849,66,7,0,6,16,3,0,2,0,0,73,0,12,0,0,11,2,0,9,6132,853,259,0,0
11796,2023,849,66,7,1,4,14,2,1,0,0,0,72,1,10,0,0,10,5,3,14,6455,388,965,0,0
11796,2022,849,66,7,0,2,2,-3,0,1,0,0,74,0,13,0,0,11,5,3,2,6361,1208,488,0,0
11881,2022,651,6,5,0,2,2,3,0,0,0,1,56,0,2,0,0,3,1,0,7,2095,139,653,0,0
11883,2026,634,6,7,0,2,4,0,0,0,0,0,57,0,4,1,0,12,3,0,14,6356,220,1006,0,0
11883,2024,635,6,2,0,0,0,-3,0,0,0,0,50,0,0,0,0,2,0,0,1,1482,0,131,0,0
11883,2023,635,6,5,0,1,0,-2,0,0,0,0,60,0,3,0,0,9,0,3,11,4210,100,516,0,0
11883,2022,635,6,4,0,0,4,-2,0,0,0,0,58,0,1,0,0,3,0,2,4,2128,0,258,0,0
11884,2026,625,6,3,0,0,2,0,0,0,0,0,57,0,2,5,1,3,0,0,1,1059,270,44,0,0
11884,2025,625,6,3,0,1,0,0,0,0,0,0,56,0,3,3,1,2,0,0,1,1477,247,27,0,0
11884,2024,625,6,2,0,1,2,1,0,0,0,0,60,0,4,0,0,1,0,0,1,865,63,0,0,0
11884,2023,625,6,5,0,1,2,0,0,0,0,0,58,0,6,4,1,5,2,1,0,2794,0,81,0,0
11920,2026,1931,59,5,0,3,2,0,0,0,0,2,58,0,7,0,0,5,4,1,3,4306,569,539,0,0
11920,2025,1931,59,6,1,0,2,-5,1,0,0,0,57,0,18,0,0,4,7,2,7,5267,1257,540,0,0
11920,2024,586,59,7,2,0,0,-2,0,0,1,0,64,1,12,0,0,2,5,0,8,6214,342,497,0,0
11920,2023,1933,128,2,0,1,2,0,0,1,0,0,67,0,1,0,0,3,2,0,7,1486,622,47,0,0
11989,2026,626,6,6,0,0,2,-1,0,0,0,0,61,0,3,0,0,9,2,0,4,3643,3,435,0,0
11989,2025,632,6,4,1,0,4,3,0,0,0,0,61,0,2,0,0,2,1,1,8,1631,58,561,0,0
11989,2024,632,6,3,0,2,0,2,0,0,0,0,66,0,2,0,0,2,0,0,5,1568,0,432,0,0
11989,2023,632,6,7,0,2,0,2,0,0,0,0,63,0,7,0,0,13,2,3,13,4781,0,1443,0,0
11989,2022,632,6,2,0,0,2,1,0,0,0,0,56,0,0,0,0,2,0,0,0,580,0,200,0,0
12122,2026,573,3,1,0,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,132,0,0,0,0
12122,2025,564,3,6,1,0,0,-1,0,0,0,0,56,0,8,1,1,8,2,0,0,3609,0,604,0,0
12122,2024,564,3,1,0,0,0,0,0,0,0,0,56,0,2,0,0,1,0,0,0,875,0,0,0,0
12122,2023,564,3,7,0,0,2,-3,0,0,0,0,58,0,10,3,2,3,2,0,4,3566,298,392,0,0
12122,2022,564,3,4,0,0,0,1,0,0,0,0,67,0,3,0,0,2,3,0,2,3285,164,212,0,0
12125,2026,548,24,4,1,0,0,2,0,0,0,0,55,0,6,0,0,5,0,4,4,3005,49,544,0,0
12125,2025,548,24,5,1,1,7,-5,1,0,0,0,58,0,7,0,0,6,1,2,2,4032,191,500,1,0
12125,2024,548,24,4,2,0,12,1,0,0,0,0,65,1,8,0,0,4,1,6,10,3216,7,380,0,0
12125,2023,548,24,6,0,1,2,-2,0,0,0,0,59,0,12,0,0,6,1,2,11,5499,176,475,0,0
12125,2022,548,24,5,1,0,4,0,0,0,0,0,61,1,8,0,0,2,1,3,6,3969,434,0,0,0
12134,2026,577,3,5,0,2,2,-2,0,1,0,0,62,0,6,2,1,2,1,1,2,2924,1361,0,0,0
12134,2025,577,3,6,0,1,2,-4,0,1,0,0,63,0,4,6,1,9,2,1,7,3544,938,0,0,0
12134,2023,572,3,6,1,0,2,-5,0,0,0,0,68,0,7,14,6,8,1,5,3,4160,1173,63,0,0
12134,2022,570,3,6,3,2,0,4,0,0,1,0,66,0,17,15,3,3,3,1,2,4012,829,244,0,0
12135,2026,570,3,7,0,0,10,-1,0,0,0,0,57,0,3,17,9,9,2,0,0,3501,34,1022,0,0
12135,2025,570,3,5,1,2,0,1,0,0,0,0,61,0,2,37,18,5,1,1,3,2595,72,723,0,0
12135,2024,570,3,1,1,0,0,1,0,0,0,0,71,1,3,12,7,3,0,0,2,817,0,276,0,0
12135,2023,570,3,3,1,1,0,2,0,0,0,0,65,0,3,24,16,5,4,3,1,1812,0,411,0,0
12135,2022,570,3,6,4,3,0,3,2,1,0,0,82,1,31,123,80,10,3,1,1,4817,2250,95,0,0
12143,2026,566,3,4,0,2,0,0,0,1,0,0,54,0,0,0,0,2,1,0,1,2252,42,543,0,0
12143,2025,1918,59,7,1,0,2,-1,0,0,0,0,55,0,5,0,0,12,3,3,6,6062,114,1109,0,0
12143,2024,570,3,1,0,0,0,1,0,0,0,0,66,0,0,0,0,4,0,0,2,732,0,197,0,0
12143,2023,562,3,5,0,1,0,1,0,0,0,0,61,0,3,0,0,4,0,1,6,4589,111,623,0,0
12143,2022,570,3,6,2,0,2,9,0,0,1,0,66,0,14,0,0,11,1,1,6,5169,0,1473,0,0
12154,2024,20,0,1,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,1,0,490,45,0,0,0
12154,2023,52,1,6,1,0,6,1,0,0,0,0,60,0,11,6,2,7,1,2,3,3734,157,478,0,0
12154,2023,10,0,2,0,1,0,1,0,0,0,0,50,0,1,0,0,0,2,0,3,1004,0,0,0,0
12154,2022,847,66,7,0,1,0,-2,0,0,0,0,71,0,25,2,0,8,4,2,7,6395,1031,754,0,0
12158,2026,577,3,3,0,0,6,-1,0,0,0,0,63,0,0,25,22,4,0,2,0,1831,46,411,0,0
